0.3111214223,formation,man_410,410,0,42.6136923113,woman_680,680,1,34.8918887431
0.3116922433,formation,man_458,458,0,44.6515881846,woman_735,735,1,34.1317352117
0.3141561234,formation,man_305,305,0,27.1701160176,woman_1051,1051,1,25.3056864555
0.3185131314,formation,man_390,390,0,19.5289711125,woman_798,798,1,18.0456232638
0.3195705242,formation,man_16,16,0,38.5198228770,woman_726,726,1,30.2620252206
0.3255508360,formation,man_574,574,0,50.1975277033,woman_887,887,1,40.0696227906
0.3311160797,formation,man_70,70,0,63.2069247536,woman_837,837,1,50.0214678605
0.3324566097,normalmortality,man_94,94,0,54.3707846726,(none),-1,-1,-1.0000000000
0.3332396776,debut,woman_1168,1168,1,15.0000000000,(none),-1,-1,-1.0000000000
0.3344182408,formation,man_220,220,0,29.6292337856,woman_1108,1108,1,19.5223646001
0.3398147983,formation,man_552,552,0,34.1320250691,woman_1179,1179,1,24.8599464934
0.3431254080,formation,man_480,480,0,56.8674893890,woman_787,787,1,48.6776232095
0.3444852342,debut,man_395,395,0,15.0000000000,(none),-1,-1,-1.0000000000
0.3462930681,normalmortality,woman_964,964,1,70.7267963109,(none),-1,-1,-1.0000000000
0.3480222483,formation,man_252,252,0,20.4910271471,woman_1168,1168,1,15.0147825707
0.3502617423,dissolution,man_252,252,0,20.4932666411,woman_665,665,1,17.4433185843
0.3502617423,(relationshipended),man_252,252,0,20.4932666411,woman_665,665,1,17.4433185843,formationtime,0.2090315158,relationage,0.1412302265
0.3546167315,formation,man_475,475,0,28.7921090659,woman_855,855,1,18.9048015240
0.3603216433,formation,man_485,485,0,28.0903094632,woman_999,999,1,24.2499732423
0.3668791265,formation,man_272,272,0,40.8288066711,woman_1082,1082,1,28.6145315978
0.3720559689,formation,man_229,229,0,30.8113283467,woman_1051,1051,1,25.3635863011
0.3761054136,formation,man_387,387,0,58.8147907965,woman_894,894,1,43.0456541638
0.3787171538,formation,man_320,320,0,51.8240404748,woman_830,830,1,35.9642266533
0.3787598397,formation,man_259,259,0,64.5203814761,woman_1177,1177,1,50.3855825210
0.3810816796,conception,man_252,252,0,20.5240865783,woman_867,867,1,15.1823142914
0.3827855796,formation,man_105,105,0,17.4113906379,woman_926,926,1,17.6318682376
0.3850940830,formation,man_426,426,0,60.0921864195,woman_634,634,1,47.3404910269
0.3880654609,formation,man_154,154,0,27.2229972829,woman_1039,1039,1,21.5814568103
0.3986575749,formation,man_440,440,0,38.9634569631,woman_1101,1101,1,27.9643375338
0.3995983174,debut,man_570,570,0,15.0000000000,(none),-1,-1,-1.0000000000
0.4077290779,formation,man_394,394,0,32.2672526031,woman_1054,1054,1,27.3677101072
0.4102386424,formation,man_360,360,0,45.5485594449,woman_664,664,1,32.3566469093
0.4173099490,formation,man_523,523,0,29.1098947585,woman_889,889,1,22.4025565946
0.4272206457,formation,man_321,321,0,32.3697474217,woman_1176,1176,1,22.0449440474
0.4302063477,formation,man_574,574,0,50.3021832150,woman_1021,1021,1,33.5263798728
0.4363862816,formation,man_445,445,0,44.4841661137,woman_680,680,1,35.0171536023
0.4380825599,formation,man_259,259,0,64.5797041963,woman_837,837,1,50.1284343407
0.4486228996,formation,man_236,236,0,41.2745919932,woman_680,680,1,35.0293902204
0.4512584515,formation,man_544,544,0,37.6219305128,woman_1161,1161,1,28.4879618021
0.4565326868,debut,man_408,408,0,15.0000000000,(none),-1,-1,-1.0000000000
0.4611242281,formation,man_513,513,0,30.8574797422,woman_1113,1113,1,25.3599224232
0.4614739558,formation,man_351,351,0,34.4956234648,woman_661,661,1,26.8847456713
0.4695766373,formation,man_79,79,0,21.8437623235,woman_807,807,1,19.7272218258
0.4710541544,formation,man_48,48,0,29.2683709253,woman_1066,1066,1,23.2316469394
0.4736616208,formation,man_168,168,0,32.3762384429,woman_872,872,1,27.7936174374
0.4840162806,formation,man_287,287,0,30.9274798311,woman_1039,1039,1,21.6774076300
0.4841744909,formation,man_191,191,0,30.4962082151,woman_1179,1179,1,25.0043061861
0.4875446988,debut,woman_1153,1153,1,15.0000000000,(none),-1,-1,-1.0000000000
0.4886248230,conception,man_320,320,0,51.9339481440,woman_944,944,1,35.6599575707
0.4934537807,formation,man_230,230,0,35.3780894261,woman_729,729,1,24.7392413948
0.5053391971,formation,man_61,61,0,44.6737844231,woman_680,680,1,35.0861065178
0.5106042558,formation,man_164,164,0,55.8132718054,woman_1044,1044,1,48.5806033553
0.5178645325,normalmortality,woman_1199,1199,1,50.5580253306,(none),-1,-1,-1.0000000000
0.5184163865,dissolution,man_552,552,0,34.3106266574,woman_1179,1179,1,25.0385480817
0.5184163865,(relationshipended),man_552,552,0,34.3106266574,woman_1179,1179,1,25.0385480817,formationtime,0.3398147983,relationage,0.1786015883
0.5251656488,formation,man_554,554,0,45.8247006884,woman_933,933,1,33.3375596822
0.5304352132,conception,man_306,306,0,28.9610229412,woman_855,855,1,19.0806200057
0.5389205295,formation,man_451,451,0,31.0440111685,woman_1010,1010,1,27.7751494147
0.5389304403,conception,man_513,513,0,30.9352859545,woman_1051,1051,1,25.5304607725
0.5421599597,dissolution,man_259,259,0,64.6837815960,woman_837,837,1,50.2325117404
0.5421599597,(relationshipended),man_259,259,0,64.6837815960,woman_837,837,1,50.2325117404,formationtime,0.4380825599,relationage,0.1040773997
0.5422402682,formation,man_118,118,0,25.5310007824,woman_1043,1043,1,20.5382653174
0.5424045354,formation,man_227,227,0,16.8240189549,woman_948,948,1,17.0796872640
0.5491359963,formation,man_252,252,0,20.6921408951,woman_655,655,1,15.4358841750
0.5492589063,formation,man_387,387,0,58.9879442892,woman_1177,1177,1,50.5560815875
0.5505738671,formation,man_183,183,0,54.7538623388,woman_1018,1018,1,41.9008725159
0.5547694734,formation,man_327,327,0,66.1997552040,woman_895,895,1,50.6293169405
0.5562336083,formation,man_275,275,0,34.3494280434,woman_916,916,1,28.5559061485
0.5649985725,formation,man_37,37,0,49.4006301230,woman_771,771,1,39.4447123923
0.5713596002,formation,man_386,386,0,41.7817669887,woman_919,919,1,29.9043407298
0.5756430536,formation,man_118,118,0,25.5644035679,woman_1182,1182,1,17.2576421703
0.5768217917,formation,man_514,514,0,49.4862659115,woman_605,605,1,36.2407208727
0.5798142713,normalmortality,man_399,399,0,57.6067394001,(none),-1,-1,-1.0000000000
0.5934699499,debut,woman_801,801,1,15.0000000000,(none),-1,-1,-1.0000000000
0.5941557337,debut,woman_840,840,1,15.0000000000,(none),-1,-1,-1.0000000000
0.6050399345,dissolution,man_320,320,0,52.0503632555,woman_944,944,1,35.7763726822
0.6050399345,(relationshipended),man_320,320,0,52.0503632555,woman_944,944,1,35.7763726822,formationtime,0.0080485444,relationage,0.5969913901
0.6121182123,debut,man_88,88,0,15.0000000000,(none),-1,-1,-1.0000000000
0.6204441675,formation,man_147,147,0,22.9504665399,woman_1153,1153,1,15.1328994687
0.6217248954,formation,man_313,313,0,43.0804278682,woman_971,971,1,36.9170702643
0.6244529933,debut,man_64,64,0,15.0000000000,(none),-1,-1,-1.0000000000
0.6246274006,dissolution,man_220,220,0,29.9194429454,woman_1108,1108,1,19.8125737599
0.6246274006,(relationshipended),man_220,220,0,29.9194429454,woman_1108,1108,1,19.8125737599,formationtime,0.3344182408,relationage,0.2902091597
0.6334334368,formation,man_34,34,0,28.0824622311,woman_840,840,1,15.0392777031
